ORGANIZACION_POLITICA,CARGO_AUTORIDAD,NOMBRES,APELLIDOS,NOMBRE_BIEN,DESCRIPCION_BIEN,CARACTERISTICAS_BIEN,VALOR_BIEN
TODOS POR EL PERU,CONGRESISTA,MARIA ELENA,VERA CORREA,auto,toyota corona 1996,afc087,7000
TODOS POR EL PERU,CONGRESISTA,MARIA TERESA,DULANTO GUINEA,AUTOMOVIL,PEUGEOT-SEDAN 1962,CG1533/CREMA,0
TODOS POR EL PERU,CONGRESISTA,MARITZA,CHIROQUE SANDOVAL,AUTOMOVIL,HYUNDAI - SONATA - 2003,COE - 554,18000
TODOS POR EL PERU,CONGRESISTA,MIGUEL ANGEL,RUIZ BARDALES,MENOR ,HONDA-CBF150-2010,L3-0302/ROJO,5790
TODOS POR EL PERU,CONGRESISTA,PABLO,HUAMAN HUILLCA,MOTOCICLETA,MUYANG-2014,4923-4X,3500
TODOS POR EL PERU,CONGRESISTA,PABLO FIDEL,GRAJEDA ANCCA,Vehículo SUV,"Marca Toyota RAV, 2010",Placa X1G-490 ,70400
TODOS POR EL PERU,CONGRESISTA,PATRICIA KRISTEL,GUILLEN ALVAREZ,sedan,mazda/mazda3/2010,B1I-407,55972
TODOS POR EL PERU,CONGRESISTA,PATRICIA KRISTEL,GUILLEN ALVAREZ,MINIVAN,CHEVROLET/N300/2016,AKS-423,36128
TODOS POR EL PERU,CONGRESISTA,PATRICIA KRISTEL,GUILLEN ALVAREZ,CAMIONETA RURAL,HONDA/CR-V/2014,F8O-143,91500
TODOS POR EL PERU,CONGRESISTA,RAQUEL LILIANA,LOZADA VALENTIN,MAZDA,CX5,F6V274,50000
TODOS POR EL PERU,CONGRESISTA,RAUL EDY,GUILLEN CALSIN,CAMIONETA,FORD ECOSPORT 2010,V2D-521,64260
TODOS POR EL PERU,CONGRESISTA,RAUL EDY,GUILLEN CALSIN,AUTO,MAZDA FAMILIA 1997,FH-4218,6800
TODOS POR EL PERU,CONGRESISTA,ROCIO ELIZABETH,MERCEDES BOBADILLA,Moto lineal,Mavila/Viva ZTT150-2013,376-02T,2268.669921875
TODOS POR EL PERU,CONGRESISTA,ROCIO ELIZABETH,MERCEDES BOBADILLA,Camión,Izuzo-NPR.75LKL5VAYNPEN-2013,T4W856/Diesel 4.5 Tn.,30901.16015625
TODOS POR EL PERU,CONGRESISTA,RUTH,GUTIERREZ ORE,Automóvil,Toyota Yaris 2010,S1A - 402 / Color Gris plateado,35000
TODOS POR EL PERU,CONGRESISTA,SANDRA MARIA,GONZALES GOMEZ,AUTO,DAIHATSU-,AJ5183,14000
TODOS POR EL PERU,CONGRESISTA,SANDRO CRISTOPHER,MERCADO PHILCO,Camioneta ,Honda CRV ,ROU - 422 / Color Celeste metálico,40000
TODOS POR EL PERU,CONGRESISTA,TOMY DUPUY,VILLANUEVA AREQUIPEÑO,CAMIONETA RURAL,SUSUKI GRAND NOMADE ,D4T-298/COLOR BRONCE,76481.21875
TODOS POR EL PERU,CONGRESISTA,VITTORIO ALFONSO,BRISSOLESE PAZ,AUTO,TERCEL-AUTOMIVIL-2002,LQ-7991,6800
TODOS POR EL PERU,CONGRESISTA,VITTORIO ALFONSO,BRISSOLESE PAZ,CAMIONETA,ZUZUKI-4X2-2015,AJI-543/COLOR MARRÓN,74460
TODOS POR EL PERU,CONGRESISTA,WILLIAMS,AUCCAHUASI ALMIDON,MOTOCICLETA ,HONDA-XR150-2015,4890-4X /BLANCA CON NEGRO,7600
TODOS POR EL PERU,CONGRESISTA,WILLIAMS,AUCCAHUASI ALMIDON,MOTOCICLETA,HONDA-CGL125-2011,7478-3X,4000
